Elements 1129 
"Element id","Element type","Element area","Element volume","Nodes","Centroid"
25,"kTet4",-1.0,2.03775404399e-09,37,347,319,391,-0.00931367956727,0.00851611556445,0.0275178761121
26,"kTet4",-1.0,1.40125453323e-09,38,391,303,39,-0.00965402831882,0.00886088122551,0.0249186728701
27,"kTet4",-1.0,1.92208870925e-09,38,195,391,39,-0.00870489560048,0.00962029374184,0.0249547699194
28,"kTet4",-1.0,4.30016140917e-09,195,213,391,334,-0.00704546859095,0.00873307319826,0.0258118557122
29,"kTet4",-1.0,1.40940453645e-09,37,319,38,391,-0.00965402831882,0.00885646431601,0.0268582248637
30,"kTet4",-1.0,1.40125453323e-09,37,38,213,391,-0.00896208495647,0.00962029374184,0.0267793477913
31,"kTet4",-1.0,2.68051529552e-09,38,213,391,195,-0.00801295223812,0.00962029374184,0.0258096125453
32,"kTet4",-1.0,4.13611801203e-09,303,391,319,334,-0.00868654467165,0.00720983125611,0.0258546357352
33,"kTet4",-1.0,2.64134805016e-09,38,319,303,391,-0.00965402831882,0.00809705179968,0.0258523925684
34,"kTet4",-1.0,7.01027712178e-09,284,292,390,354,-0.00790233387959,-0.00740985958166,0.0158654303948
35,"kTet4",-1.0,7.93402433054e-09,279,284,292,390,-0.007795239503,-0.00816080686784,0.0172129647136
36,"kTet4",-1.0,1.00186207052e-08,279,390,313,351,-0.00759867011635,-0.00727239663381,0.0196937771103
37,"kTet4",-1.0,9.95915276537e-09,279,292,313,390,-0.00844791279096,-0.00750506810494,0.0182942543961
38,"kTet4",-1.0,1.39721270405e-08,263,284,390,371,-0.00518676072045,-0.00786902612067,0.0164515569662
39,"kTet4",-1.0,9.16022300981e-09,263,390,284,279,-0.00624575256071,-0.00880495876378,0.0176441252896
40,"kTet4",-1.0,1.07683316921e-08,284,354,390,371,-0.00613158385502,-0.00711807883448,0.0154221012237
41,"kTet4",-1.0,8.03014017749e-09,299,313,390,351,-0.00831042830065,-0.00570632250039,0.0196035530077
42,"kTet4",-1.0,8.15516077557e-09,292,313,390,299,-0.00915967097526,-0.00593899397153,0.0182040302935
43,"kTet4",-1.0,1.06143121602e-08,263,390,279,351,-0.00604918317406,-0.00792813539671,0.0191297846202
44,"kTet4",-1.0,2.09800762408e-08,263,371,390,383,-0.00388924719428,-0.00655663036298,0.0177716212904
45,"kTet4",-1.0,1.81353581782e-08,263,390,351,383,-0.00481075454424,-0.00661573963902,0.0196144731756
46,"kTet4",-1.0,7.76420947463e-09,292,311,390,354,-0.00855500716754,-0.00583700372541,0.0155786803166
47,"kTet4",-1.0,8.56734418702e-09,292,390,311,299,-0.00915967097526,-0.00502187687818,0.0168359905328
48,"kTet4",-1.0,1.46912785774e-08,335,351,390,383,-0.00557850721235,-0.00450528811783,0.0201812422399
49,"kTet4",-1.0,2.20125117193e-08,335,390,343,376,-0.00526256617988,-0.00211577277558,0.0171883738128
50,"kTet4",-1.0,2.77026004702e-08,343,390,371,376,-0.00427355042949,-0.00329029165365,0.0157471150014
51,"kTet4",-1.0,1.3931139516e-08,343,390,354,371,-0.00583185320072,-0.0051440196278,0.0147010010462
52,"kTet4",-1.0,1.12112677672e-08,311,343,390,354,-0.00760260322529,-0.00450709641466,0.0147714435226
53,"kTet4",-1.0,1.06899258484e-08,311,324,390,343,-0.008207267033,-0.00305129936403,0.015517220323
54,"kTet4",-1.0,1.43468256102e-08,324,335,390,343,-0.00742553275882,-0.0025137036991,0.016888036658
55,"kTet4",-1.0,1.06593515375e-08,299,390,335,351,-0.00752869402647,-0.00425160974211,0.019606329582
56,"kTet4",-1.0,7.92608923398e-09,299,390,324,335,-0.00837793670108,-0.00292168877237,0.0183542885019
57,"kTet4",-1.0,5.89475906907e-09,299,311,324,390,-0.00915967097526,-0.00345928443731,0.0169834721668
58,"kTet4",-1.0,9.61024573604e-09,189,196,389,338,-0.00650333552573,0.00798682088823,0.0178941757512
59,"kTet4",-1.0,5.24965846631e-09,189,210,389,196,-0.00666793167204,0.00945906150711,0.0185249995318
60,"kTet4",-1.0,3.38769576317e-09,210,318,389,341,-0.00814634633398,0.00808172363836,0.0203564959561
61,"kTet4",-1.0,3.72805279409e-09,42,189,210,389,-0.00823400580545,0.00945906150711,0.0183043039614
62,"kTet4",-1.0,7.32203765868e-09,293,389,300,338,-0.00871356155508,0.00572644973985,0.018080243989
63,"kTet4",-1.0,4.17236730335e-09,293,318,300,389,-0.00953389646429,0.00657182528481,0.0187236924702
64,"kTet4",-1.0,3.60602980768e-09,42,389,318,293,-0.00953389646429,0.00804921033442,0.0183095016051
65,"kTet4",-1.0,6.44761006782e-09,189,389,293,338,-0.00806940965914,0.00720383478945,0.0172277336445
66,"kTet4",-1.0,2.33490988271e-09,96,329,388,245,0.00906685363919,0.00852452086541,0.027433494989
67,"kTet4",-1.0,2.08010221552e-09,96,216,388,329,0.00830302421337,0.00921667726673,0.0275121606348
68,"kTet4",-1.0,1.5221310447e-08,325,388,326,327,0.00632896868684,0.00640068689318,0.0252108877356
69,"kTet4",-1.0,1.24882431139e-08,231,326,388,327,0.00763296926849,0.00594994040064,0.0244440871199
70,"kTet4",-1.0,2.14861141977e-09,245,388,325,329,0.00776285305754,0.00802630569118,0.0272332395288
71,"kTet4",-1.0,2.46552295643e-09,216,325,388,329,0.00699902363172,0.0087184620925,0.0273119051746
72,"kTet4",-1.0,1.55032878821e-09,96,388,97,245,0.00958002750934,0.00889768176322,0.0268143484106
73,"kTet4",-1.0,1.67089962278e-09,96,388,216,97,0.00881619808352,0.00958983816454,0.0268930140564
74,"kTet4",-1.0,6.83401655298e-09,245,325,388,326,0.0073480386128,0.0066832078884,0.026692434092
75,"kTet4",-1.0,4.64351503625e-09,200,231,388,327,0.00780154506705,0.00766619910123,0.023859913683
76,"kTet4",-1.0,8.348069816e-09,200,388,325,327,0.0064975444854,0.00811694559377,0.0246267142987
77,"kTet4",-1.0,3.9287754147e-09,200,388,216,325,0.00675278498553,0.00909162299032,0.0261869263009
78,"kTet4",-1.0,3.1314128389e-09,97,216,200,388,0.00805678556719,0.00958983816454,0.0258871817611
79,"kTet4",-1.0,1.66123750168e-09,97,200,98,388,0.00882061499301,0.00958983816454,0.0249534620628
80,"kTet4",-1.0,2.12553490524e-09,97,98,231,388,0.00958002750934,0.00864087649778,0.0249922382822
81,"kTet4",-1.0,3.44591973739e-09,98,200,231,388,0.00882061499301,0.00864087649778,0.0244864059869
82,"kTet4",-1.0,2.95754052417e-09,97,231,245,388,0.00958002750934,0.00794872009645,0.0258472923347
83,"kTet4",-1.0,8.10108929858e-09,22,322,387,386,-0.00842468428041,-0.00775918007091,0.00958537269614
84,"kTet4",-1.0,4.3691827011e-09,22,387,322,307,-0.00952164169661,-0.0075344729586,0.00978417467619
85,"kTet4",-1.0,9.78097684966e-09,322,353,387,386,-0.00685524399078,-0.00668702177387,0.00902288523896
86,"kTet4",-1.0,8.17112301046e-09,295,387,322,353,-0.00795220140698,-0.00599278318298,0.00826471761767
87,"kTet4",-1.0,1.16384690129e-08,295,387,353,369,-0.00730434112551,-0.00451315700483,0.00859065819086
88,"kTet4",-1.0,3.57590570713e-09,295,307,322,387,-0.00952164169661,-0.00628447287478,0.00922167469574
89,"kTet4",-1.0,4.21397367584e-09,276,387,354,386,-0.00718878352732,-0.00763323288251,0.0119820054898
90,"kTet4",-1.0,3.91413050819e-09,276,387,307,354,-0.00828574094351,-0.00740852577021,0.0121808074698
91,"kTet4",-1.0,1.00261103547e-08,343,387,353,386,-0.00590284004853,-0.00533796266498,0.0105585789818
92,"kTet4",-1.0,1.63660053876e-08,343,353,387,369,-0.00635193718325,-0.00378909788197,0.00990760189788
93,"kTet4",-1.0,9.1118197906e-09,311,354,387,343,-0.00796457394664,-0.0046420793125,0.0130775779784
94,"kTet4",-1.0,4.99456735997e-09,307,387,311,354,-0.0089169778889,-0.00583566991396,0.0127176038727
95,"kTet4",-1.0,4.61100184869e-09,295,307,387,301,-0.00952164169661,-0.00511413451131,0.0102535859865
96,"kTet4",-1.0,9.42401034885e-09,301,343,387,369,-0.00792137747288,-0.00306591771774,0.0107207506295
97,"kTet4",-1.0,8.61511716169e-09,301,311,387,343,-0.00856923775435,-0.00359768813743,0.0123648538986
98,"kTet4",-1.0,4.69473642123e-09,301,311,307,387,-0.00952164169661,-0.00479127873888,0.0120048797929
99,"kTet4",-1.0,9.95592678029e-09,255,386,259,371,-0.00304090918941,-0.00850830586396,0.0124814905235
100,"kTet4",-1.0,8.21659382762e-09,255,283,386,353,-0.00284805578872,-0.00837208021004,0.00982096545527
101,"kTet4",-1.0,4.70769493208e-09,255,283,259,386,-0.00285712378528,-0.00944423850707,0.011166081372
102,"kTet4",-1.0,1.65058716193e-08,343,386,353,371,-0.00461044832735,-0.00546208836024,0.0115059752598
103,"kTet4",-1.0,8.30690877809e-09,259,386,354,371,-0.00496725645846,-0.00775735857777,0.0130600328041
104,"kTet4",-1.0,8.16830771895e-09,269,386,283,353,-0.00443462242145,-0.00837208021004,0.00904723359256
105,"kTet4",-1.0,6.31454704861e-09,259,386,283,269,-0.00444369041801,-0.00944423850707,0.0103923495093
106,"kTet4",-1.0,5.61924800792e-09,259,386,276,354,-0.00610676953765,-0.00869329122089,0.0125936788777
107,"kTet4",-1.0,8.44999389797e-09,22,269,322,386,-0.00795859813977,-0.00881923840928,0.00902552883542
108,"kTet4",-1.0,1.06672446344e-08,269,322,386,353,-0.00638915785015,-0.00774708011225,0.00846304137824
109,"kTet4",-1.0,5.97577754083e-09,259,386,269,276,-0.00576698890133,-0.00944423850707,0.0112414047343
110,"kTet4",-1.0,5.10563301851e-09,22,269,386,276,-0.00732736119439,-0.00944423850707,0.0104587762748
111,"kTet4",-1.0,7.06572987944e-09,306,385,314,350,-0.00856455513734,0.00571181037652,0.0125801176809
112,"kTet4",-1.0,4.37166250596e-09,293,314,306,385,-0.0094852667786,0.00631312882145,0.0138594152464
113,"kTet4",-1.0,1.26937867265e-08,314,385,338,350,-0.00774422022813,0.00503740577391,0.0141160807689
114,"kTet4",-1.0,8.02577881671e-09,293,314,385,338,-0.00866493186939,0.00563872421884,0.0153953783344
115,"kTet4",-1.0,1.89923275465e-08,208,338,385,350,-0.00617136437188,0.00651266131802,0.0144051669159
116,"kTet4",-1.0,1.1443482127e-08,189,385,208,338,-0.00644792411721,0.00789696586173,0.0156918915383
117,"kTet4",-1.0,1.17686961185e-08,204,208,385,350,-0.00621123067586,0.00798490193689,0.0128736267307
118,"kTet4",-1.0,6.95159823298e-09,189,385,204,208,-0.00648779042118,0.00936920648061,0.0141603513531
119,"kTet4",-1.0,7.49111113871e-09,189,293,385,338,-0.00802077997346,0.00711397976295,0.016057351176
120,"kTet4",-1.0,5.05008643156e-09,44,293,306,385,-0.0094852667786,0.00778838436556,0.0139597075674
121,"kTet4",-1.0,5.57404514684e-09,44,204,189,385,-0.00806064627743,0.00936920648061,0.0139715575271
122,"kTet4",-1.0,5.41284129569e-09,161,384,184,373,-0.00134575604467,0.0020656120908,0.0287110655631
123,"kTet4",-1.0,1.39142360431e-08,161,336,384,373,-0.00240822641622,0.00152455274846,0.0276907246587
124,"kTet4",-1.0,8.35674928264e-09,161,173,384,336,-0.00361818861015,0.00241351639069,0.0285135411088
125,"kTet4",-1.0,3.12970364216e-09,161,384,173,184,-0.00255571823861,0.00295457573303,0.0295338820132
126,"kTet4",-1.0,3.82847455501e-09,167,173,384,178,-0.00429782363587,0.00540013031218,0.0295338820132
127,"kTet4",-1.0,1.28948452488e-08,184,384,328,373,-0.00102612765613,0.00344061748054,0.0273053779908
128,"kTet4",-1.0,2.12156603065e-08,328,384,336,373,-0.00208859802768,0.00289955813821,0.0262850370864
129,"kTet4",-1.0,1.18663815397e-08,205,384,214,328,-0.00180648360619,0.00766265624239,0.0267367083654
130,"kTet4",-1.0,7.88880158128e-09,178,214,205,384,-0.00260381988201,0.00809355038214,0.0281423959377
131,"kTet4",-1.0,1.35919458842e-08,177,384,205,328,-0.000793344061157,0.00676133812415,0.0274185236662
132,"kTet4",-1.0,7.61477143805e-09,177,178,205,384,-0.00159068033697,0.0071922322639,0.0288242112385
133,"kTet4",-1.0,4.05338330772e-09,173,384,178,184,-0.00303342612588,0.00476047526253,0.0295338820132
134,"kTet4",-1.0,1.48146808036e-08,328,384,334,336,-0.00373972231943,0.00460738840322,0.0261100967034
135,"kTet4",-1.0,1.36645161753e-08,214,328,384,334,-0.00334803291955,0.00677543569881,0.0264486223069
136,"kTet4",-1.0,8.27419918777e-09,177,184,384,328,-0.00111464963375,0.00513435017089,0.0281281944409
137,"kTet4",-1.0,3.28487509864e-09,177,178,384,184,-0.00191198590956,0.00556524431065,0.0295338820132
138,"kTet4",-1.0,1.26829360981e-08,261,383,263,351,-0.00440108359692,-0.00781078087524,0.0208121525914
139,"kTet4",-1.0,1.68833324123e-08,256,383,263,261,-0.00275032632741,-0.00868760424231,0.0204759494331
140,"kTet4",-1.0,2.39148116916e-08,263,374,371,383,-0.00178411319153,-0.00696604890221,0.0178302884851
141,"kTet4",-1.0,1.75481089155e-08,256,383,374,263,-0.00105486327198,-0.00790198154533,0.0193369372119
142,"kTet4",-1.0,1.37077728203e-08,261,383,351,339,-0.00376932100403,-0.00694167186745,0.0227909985057
143,"kTet4",-1.0,3.03622549768e-08,371,383,374,376,-0.00117063355488,-0.00436137364189,0.0178469466979
144,"kTet4",-1.0,3.26790664992e-08,337,374,383,376,0.0010161969253,-0.00305957111099,0.0191077955798
145,"kTet4",-1.0,2.90216322695e-08,337,372,383,374,0.00210946042875,-0.00486943895082,0.0202420029372
146,"kTet4",-1.0,3.06805935337e-08,336,340,383,373,-0.00331489303594,-0.00196708515014,0.0250178378527
147,"kTet4",-1.0,2.55855110662e-08,335,383,336,340,-0.00515176670069,-0.00226158282036,0.0234002644638
148,"kTet4",-1.0,1.9321081473e-08,335,383,340,351,-0.00542778104249,-0.00421671215769,0.0223818086029
149,"kTet4",-1.0,1.48977673583e-08,339,340,383,351,-0.00402826578148,-0.00545805467109,0.0237938854528
150,"kTet4",-1.0,5.13353094852e-08,337,383,373,376,0.000689341836729,-0.00144024461656,0.0213614913191
151,"kTet4",-1.0,1.67578283067e-08,256,383,372,374,0.00065187986813,-0.00710717412483,0.0204878027822
152,"kTet4",-1.0,1.85473996351e-08,256,383,339,372,-0.000112333624174,-0.00702368781402,0.0225360019825
153,"kTet4",-1.0,2.76965698599e-08,339,383,340,373,-0.00225890051716,-0.00392992884675,0.0250098657679
154,"kTet4",-1.0,2.6972515083e-08,339,372,383,373,6.27437063158e-06,-0.00461873862261,0.024088185456
155,"kTet4",-1.0,1.46758934966e-08,233,382,337,342,0.0077396960036,-0.00399169814311,0.0222232178513
156,"kTet4",-1.0,9.36436755531e-09,233,382,247,337,0.00848550674483,-0.00284058386584,0.0214380294169
157,"kTet4",-1.0,1.42180525001e-08,237,326,382,331,0.00738542662852,-0.000277214149972,0.0260513592586
158,"kTet4",-1.0,1.34038175566e-08,222,382,237,326,0.0085999379252,0.000614665243631,0.0252471474289
159,"kTet4",-1.0,6.7021544352e-09,223,382,233,342,0.00878211549886,-0.00444061645847,0.0235434893384
160,"kTet4",-1.0,4.71618131626e-09,223,233,382,247,0.00952792624009,-0.0032895021812,0.022758300904
161,"kTet4",-1.0,1.64000981449e-08,326,382,331,337,0.00634300713326,-0.00048621017671,0.0239631620443
162,"kTet4",-1.0,5.29139848198e-09,223,237,382,331,0.00831341494341,-0.00177213859074,0.0256724898356
163,"kTet4",-1.0,5.53217500348e-09,222,237,382,223,0.00952792624009,-0.000880259197134,0.0248682780059
164,"kTet4",-1.0,4.78939961225e-09,222,223,382,247,0.00952792624009,-0.00137638189681,0.0231464489739
165,"kTet4",-1.0,8.54555768374e-09,238,327,381,333,0.0067521256697,0.00568110174967,0.0182361217339
166,"kTet4",-1.0,8.67238104837e-09,238,330,381,327,0.0072315278599,0.00651546942437,0.0194582899274
167,"kTet4",-1.0,1.54135446916e-08,197,327,328,381,0.00381548477998,0.00732941232665,0.020617829153
168,"kTet4",-1.0,1.53187458731e-08,185,328,381,197,0.00240405142131,0.00830408972319,0.0201203901215
169,"kTet4",-1.0,2.5177366544e-08,185,328,332,381,0.0016740070335,0.00708462384678,0.0193558631866
170,"kTet4",-1.0,7.89145191134e-09,197,327,381,330,0.00575414281029,0.00793964199274,0.0193031303819
171,"kTet4",-1.0,4.68406045045e-09,190,381,240,330,0.00746761168707,0.00820125895586,0.0174712864923
172,"kTet4",-1.0,1.23447328897e-08,211,381,332,333,0.00408562403102,0.00686048583817,0.0153393343893
173,"kTet4",-1.0,9.19112253693e-09,207,211,381,332,0.00314847642796,0.00814051802845,0.015986750034
174,"kTet4",-1.0,7.72771908235e-09,185,207,381,332,0.00219611527056,0.00814051802845,0.0174664118667
175,"kTet4",-1.0,4.49751612499e-09,185,381,207,197,0.00292615965836,0.00935998390486,0.0182309388016
176,"kTet4",-1.0,6.26777359495e-09,190,197,381,330,0.00599022663747,0.00891431938928,0.0179838761496
177,"kTet4",-1.0,7.19957470786e-09,190,381,211,333,0.00551006736965,0.00807995171458,0.0152439239228
178,"kTet4",-1.0,5.86849013999e-09,190,207,211,381,0.00457291976658,0.00935998390486,0.0158913395675
179,"kTet4",-1.0,6.02301962848e-09,190,381,197,207,0.00457367684421,0.00935998390486,0.0174091236007
180,"kTet4",-1.0,2.62119262113e-09,125,380,126,143,-0.00597911235519,0.00852569331099,0.000497779031435
181,"kTet4",-1.0,2.5160314677e-09,125,380,202,126,-0.00577744228624,0.00951302621459,0.00146652912503
182,"kTet4",-1.0,2.45127601252e-09,3,143,380,4,-0.00847911235519,0.00702569331099,0.000497779031435
183,"kTet4",-1.0,2.74093574185e-09,3,380,305,4,-0.00940244223315,0.00699952047876,0.0013578221605
184,"kTet4",-1.0,7.68129800489e-09,125,363,380,143,-0.00534888555742,0.00767866713812,0.00117458088562
185,"kTet4",-1.0,8.185841032e-09,125,202,380,363,-0.00514721548847,0.00866600004172,0.00214333097922
186,"kTet4",-1.0,7.28908568887e-09,202,380,363,366,-0.00593061474755,0.00792590136585,0.0035284046941
187,"kTet4",-1.0,2.5160314677e-09,126,202,127,380,-0.00677744228624,0.00951302621459,0.00146652912503
188,"kTet4",-1.0,2.62119262113e-09,126,127,143,380,-0.00697911235519,0.00852569331099,0.000497779031435
189,"kTet4",-1.0,3.74505788315e-09,3,143,127,380,-0.00797911235519,0.00802569331099,0.000497779031435
190,"kTet4",-1.0,4.37746555929e-09,3,305,380,50,-0.00940244223315,0.00799952047876,0.0018578221605
191,"kTet4",-1.0,6.51754710681e-09,49,305,380,366,-0.00868584149224,0.00775942180289,0.00374289587538
192,"kTet4",-1.0,3.2300171957e-09,49,380,305,50,-0.00940244223315,0.00849952047876,0.0028578221605
193,"kTet4",-1.0,2.88616155651e-09,3,380,127,50,-0.00890244223315,0.00901302621459,0.000997779031435
194,"kTet4",-1.0,2.92184257457e-09,49,202,380,50,-0.00827744228624,0.00951302621459,0.00296652912503
195,"kTet4",-1.0,4.13927728118e-09,50,127,202,380,-0.00777744228624,0.00951302621459,0.00196652912503
196,"kTet4",-1.0,4.1656831413e-09,7,8,151,296,-0.00934226062834,-0.00136080876361,0.00118750012945
197,"kTet4",-1.0,3.56064497314e-09,9,304,10,144,-0.00931084297501,-0.00547330264097,0.000968750093598
198,"kTet4",-1.0,1.73138895616e-09,55,56,155,274,-0.000595667490477,-0.00950528291916,0.000656204206112
199,"kTet4",-1.0,2.85727859464e-09,113,176,182,237,0.00842917016386,-0.000614758704389,0.0294673974458
200,"kTet4",-1.0,3.41140867851e-09,131,132,205,177,0.000539118921847,0.00909868188176,0.0292903292253
201,"kTet4",-1.0,4.78381982487e-09,117,172,245,246,0.00918749997101,0.00552482429503,0.0286787023537
202,"kTet4",-1.0,5.05854731962e-09,115,182,172,246,0.00862499993207,0.00287323071469,0.0293236483012
203,"kTet4",-1.0,3.41140867851e-09,132,205,177,133,-0.000460881078153,0.00909868188176,0.0292903292253
204,"kTet4",-1.0,4.16788482366e-09,99,231,200,248,0.00924058748367,0.00847276429801,0.022809673311
205,"kTet4",-1.0,3.84348462538e-09,98,231,200,99,0.00924058748367,0.00905103833323,0.0235271116288
206,"kTet4",-1.0,2.9308574661e-09,116,246,172,117,0.00918749997101,0.00471698069636,0.0293236483012
207,"kTet4",-1.0,3.73751663208e-09,115,182,246,237,0.00943749996106,0.00156996189972,0.028791045747
208,"kTet4",-1.0,2.9308574661e-09,115,246,172,116,0.00918749997101,0.00371698069636,0.0293236483012
209,"kTet4",-1.0,4.21361484926e-09,133,178,205,177,-0.00121088111378,0.00847368183985,0.0292903292253
210,"kTet4",-1.0,3.92754620473e-09,99,200,215,248,0.00861372240977,0.00942172596478,0.0218461876742
211,"kTet4",-1.0,1.59780777324e-09,114,237,182,115,0.00943749996106,0.000602981219078,0.0294673974458
212,"kTet4",-1.0,4.59917012227e-09,133,214,205,178,-0.00222402065881,0.00937499995809,0.0286085139245
213,"kTet4",-1.0,1.93333224441e-09,99,248,215,100,0.00937313492609,0.00942172596478,0.0208520199695
214,"kTet4",-1.0,1.59780777324e-09,113,182,114,237,0.00943749996106,-0.000397018780922,0.0294673974458
215,"kTet4",-1.0,2.27271782167e-09,133,214,178,134,-0.00323305361935,0.00937499995809,0.0293181846992
216,"kTet4",-1.0,4.41635981975e-09,134,167,214,178,-0.00430972374139,0.00838766705448,0.0293181846992
217,"kTet4",-1.0,3.59028629676e-09,134,214,167,135,-0.00505972370576,0.00901266709639,0.0293181846992
218,"kTet4",-1.0,5.03524132069e-09,102,240,190,249,0.00921701390122,0.00861213832315,0.015990412748
219,"kTet4",-1.0,2.81791996291e-09,102,249,190,103,0.00921701390122,0.00932519875657,0.0150888115401
220,"kTet4",-1.0,6.8185614702e-09,103,203,249,190,0.00842647954957,0.00932519875657,0.0139385510036
221,"kTet4",-1.0,2.84508567179e-09,103,203,104,249,0.00920946564836,0.00932519875657,0.0128842975399
222,"kTet4",-1.0,2.98632792807e-09,31,308,309,183,-0.00958555459951,0.00158266956877,0.0285118410454
223,"kTet4",-1.0,5.00900701375e-09,104,243,249,203,0.00920946564836,0.00860912552972,0.0120712590221
224,"kTet4",-1.0,1.72075117594e-09,30,31,309,183,-0.00958555459951,0.00257363660823,0.0292215118201
225,"kTet4",-1.0,3.83360744601e-09,29,309,167,30,-0.00907667012204,0.00492597564385,0.0292215118201
226,"kTet4",-1.0,5.08287250714e-09,29,309,319,167,-0.00907667012204,0.00566214621803,0.0286552315185
227,"kTet4",-1.0,2.71454534301e-09,32,175,308,183,-0.00892781522785,-0.000441447757194,0.0292903292253
228,"kTet4",-1.0,4.84008810165e-09,33,317,308,175,-0.00934226062834,-0.00208482940169,0.0286085139245
229,"kTet4",-1.0,1.56863887166e-09,31,32,308,183,-0.00958555459951,0.000669361021314,0.0292903292253
230,"kTet4",-1.0,4.19791674783e-09,82,171,83,271,0.0051250000688,-0.00918749997101,0.0290312500158
231,"kTet4",-1.0,3.01909591531e-09,104,105,243,203,0.00920946564836,0.00928392677314,0.0110367009456
232,"kTet4",-1.0,4.8126417191e-09,34,317,175,168,-0.00865310360335,-0.00419216495012,0.0293181846992
233,"kTet4",-1.0,2.48948485032e-09,32,33,308,175,-0.00934226062834,-0.00110177581797,0.0292903292253
234,"kTet4",-1.0,2.39176942679e-09,33,34,317,175,-0.00934226062834,-0.00309386236223,0.0293181846992
235,"kTet4",-1.0,2.1923185497e-09,40,318,41,210,-0.0093442612371,0.00937313492609,0.020626291874
236,"kTet4",-1.0,7.17746934356e-09,66,239,273,233,0.00921901998615,-0.0084224728026,0.0193404054674
237,"kTet4",-1.0,8.64553017971e-09,66,273,285,233,0.00859401988836,-0.00905555555597,0.020773250401
238,"kTet4",-1.0,5.12225919456e-09,16,287,313,298,-0.00937500001397,-0.00839512851875,0.02236834835
239,"kTet4",-1.0,2.50601495616e-09,34,35,317,168,-0.00931084297501,-0.00508135617161,0.0293181846992
240,"kTet4",-1.0,2.63693321331e-09,66,273,239,67,0.00921901998615,-0.00936691724663,0.0184515165495
241,"kTet4",-1.0,3.14814863933e-09,65,66,285,233,0.00937499990221,-0.00905555555597,0.0216701389273
242,"kTet4",-1.0,5.05397287915e-09,78,180,280,272,-0.00386629759812,-0.00934498636821,0.0284871541802
243,"kTet4",-1.0,3.01933680031e-09,79,280,180,179,-0.00198337786808,-0.00885026928738,0.0293471972336
244,"kTet4",-1.0,1.72241428774e-09,79,280,179,80,-0.00113176782656,-0.00950528291916,0.0293471972336
245,"kTet4",-1.0,4.12968681081e-09,70,260,250,242,0.00933966259541,-0.00863072188403,0.0126744143443
246,"kTet4",-1.0,3.95914570542e-09,18,292,279,284,-0.00863556852775,-0.00935584810406,0.0173481440978
247,"kTet4",-1.0,4.90531201339e-09,18,292,313,279,-0.0092882418157,-0.00870010934116,0.0184294337803
248,"kTet4",-1.0,4.41256014717e-09,16,313,287,279,-0.00866324182967,-0.0093442612371,0.021149003269
